CiudadColon Wenner_4
1.50
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4 82.50 0.00 87.00 0.00 84.00 0.00 85.50 0.00 9.92417
4 54.00 0.00 117.00 0.00 75.00 0.00 96.00 0.00 0.303702
4 81.00 0.00 90.00 0.00 84.00 0.00 87.00 0.00 4.45423
4 72.00 0.00 99.00 0.00 81.00 0.00 90.00 0.00 0.913967
4 63.00 0.00 108.00 0.00 78.00 0.00 93.00 0.00 0.493841
4 84.00 0.00 88.50 0.00 85.50 0.00 87.00 0.00 10.5865
4 78.00 0.00 96.00 0.00 84.00 0.00 90.00 0.00 1.59614
4 69.00 0.00 105.00 0.00 81.00 0.00 93.00 0.00 0.646909
4 60.00 0.00 114.00 0.00 78.00 0.00 96.00 0.00 0.388054
4 85.50 0.00 90.00 0.00 87.00 0.00 88.50 0.00 10.7096
4 84.00 0.00 93.00 0.00 87.00 0.00 90.00 0.00 4.40855
4 75.00 0.00 102.00 0.00 84.00 0.00 93.00 0.00 0.923441
4 57.00 0.00 120.00 0.00 78.00 0.00 99.00 0.00 0.301643
4 66.00 0.00 111.00 0.00 81.00 0.00 96.00 0.00 0.489066
4 81.00 0.00 99.00 0.00 87.00 0.00 93.00 0.00 1.6821
4 72.00 0.00 108.00 0.00 84.00 0.00 96.00 0.00 0.619641
4 63.00 0.00 117.00 0.00 81.00 0.00 99.00 0.00 0.368957
4 69.00 0.00 114.00 0.00 84.00 0.00 99.00 0.00 0.457472
4 78.00 0.00 105.00 0.00 87.00 0.00 96.00 0.00 0.908548
4 87.00 0.00 96.00 0.00 90.00 0.00 93.00 0.00 4.26079
4 66.00 0.00 120.00 0.00 84.00 0.00 102.00 0.00 0.357524
4 75.00 0.00 111.00 0.00 87.00 0.00 99.00 0.00 0.597218
4 84.00 0.00 102.00 0.00 90.00 0.00 96.00 0.00 1.68905
4 81.00 0.00 108.00 0.00 90.00 0.00 99.00 0.00 0.909331
4 90.00 0.00 99.00 0.00 93.00 0.00 96.00 0.00 4.0655
4 72.00 0.00 117.00 0.00 87.00 0.00 102.00 0.00 0.429227
4 87.00 0.00 105.00 0.00 93.00 0.00 99.00 0.00 1.53526
4 78.00 0.00 114.00 0.00 90.00 0.00 102.00 0.00 0.572261
4 84.00 0.00 111.00 0.00 93.00 0.00 102.00 0.00 0.883474
4 75.00 0.00 120.00 0.00 90.00 0.00 105.00 0.00 0.41717
4 93.00 0.00 102.00 0.00 96.00 0.00 99.00 0.00 3.39809
4 90.00 0.00 108.00 0.00 96.00 0.00 102.00 0.00 1.46635
4 81.00 0.00 117.00 0.00 93.00 0.00 105.00 0.00 0.573824
4 96.00 0.00 105.00 0.00 99.00 0.00 102.00 0.00 3.3265
4 87.00 0.00 114.00 0.00 96.00 0.00 105.00 0.00 0.838621
4 93.00 0.00 111.00 0.00 99.00 0.00 105.00 0.00 1.48356
4 84.00 0.00 120.00 0.00 96.00 0.00 108.00 0.00 0.552383
4 99.00 0.00 108.00 0.00 102.00 0.00 105.00 0.00 3.47042
4 90.00 0.00 117.00 0.00 99.00 0.00 108.00 0.00 0.859171
4 96.00 0.00 114.00 0.00 102.00 0.00 108.00 0.00 1.44495
4 93.00 0.00 120.00 0.00 102.00 0.00 111.00 0.00 0.862339
4 102.00 0.00 111.00 0.00 105.00 0.00 108.00 0.00 3.38442
4 99.00 0.00 117.00 0.00 105.00 0.00 111.00 0.00 1.38792
4 105.00 0.00 114.00 0.00 108.00 0.00 111.00 0.00 3.66445
4 102.00 0.00 120.00 0.00 108.00 0.00 114.00 0.00 1.44186
4 108.00 0.00 117.00 0.00 111.00 0.00 114.00 0.00 3.75038
4 111.00 0.00 120.00 0.00 114.00 0.00 117.00 0.00 3.29933
0
0
0
0
0
0
0
0
